854,"Renting of personal and household goods. (This group includes the rental of all kinds of goods whether or not the customers are households. It involves the rental of such goods as textiles, wearing apparel and footwear, furniture, pottery and glass,kitchen and tableware, electrical appliances and house-wares, jewellery, musical instruments, and so on. Book rental is classified in group 956)",,,,,,,,,,,,
890,Auctioneering services,,,,,,,,,,,,
891,"Accounting, book-keeping and auditing activities, including tax consultancy services",,,,,,,,,,,,
892,"Data processing, software development and computer consultancy services",,,,,,,,,,,,
892.1,Computer Consultancy Services (This class includes consultancy on type and configuration of hardware to be installed or changed in order to carry out certain tasks, computer hardware analysis and design. The activities should be done on a fee or contract basis),,,,,,,,,,,
892.2,"Software supply services. (This class includes activities in connection with analysis, design and programming of systems ready to use. This usually involves the analysis of the users' needs and problems and offering the most economical solution and  producing the necessary software to realise this solution)",,,,,,,,,,,,
892.3,"Data processing services (This includes (I) provision of such services on an hourly or time-share basis , and (ii) management of operation of data processing facilities of others on a continuing basis; on a fee or contract basis)",,,,,,,,,,,,
892.3,Data bank activities. (This class includes the provision of data in a certain order or sequence. The data may be accessible to everybody or to limited users and can be sorted on demand),,,,,,,,,,,,
893,Business and management consultancy activities,,,,,,,,,,,,
893.1,Project management activities (Farm management activities are classified in class 039.9),,,,,,,,,,,,
893.2,Market research services,,,,,,,,,,,,
893.3,"Business and management consultancy activities. (Legal advice and representation is classified in division 84; computer services in group 832; accounting, book-keeping and auditing services in group 831; tax consultancy services in group 832; technical  consultancy in group 834 and advertising in group 896)",,,,,,,,,,,,
894,Architectural and engineering and other technical consultancy activities,,,,,,,,,,,,
895,Technical testing and analysis services. (This group includes testing of all types of materials and products. Seed testing is classified in 039.9 and medical testing in division 93),,,,,,,,,,,,
896,Advertising,,,,,,,,,,,,
897,"Press agency activities. (This group includes news syndicate and news agency activities on a fee or contract basis. Includes activities of independent news reporters, news writers, etc.)",,,,,,,,,,,,
898,Recruitment and provision of personnel,,,,,,,,,,,,
899,Other business services not elsewhere classified,,,,,,,,,,,,
899.1,Detective and protective services,,,,,,,,,,,,
899.2,Building cleaning services,,,,,,,,,,,,
899.3,Packaging services. (Packing activities incidental to transport are classified in division 73),,,,,,,,,,,,
899.4,Fashion designing services,,,,,,,,,,,,
899.5,"Photostat, blue-printing, Xeroxing, copying of documents, amonia printing and cyclostyling services",,,,,,,,,,,,
899.6,Services rendered by liaison offices,,,,,,,,,,,,
899.9,Other business services not elsewhere classified or included,,,,,,,,,,,,
900,Public services in the union government including defence services,,,,,,,,,,,,
901,Public services in state governments including police services,,,,,,,,,,,,
902,"Public services in local bodies, departments and offices engaged in administration like local taxation and business regulations etc.",,,,,,,,,,,,
903,Public services in quasi-government bodies,,,,,,,,,,,,
910,"Sanitation and similar services such as garbage and sewage disposal, operation of drainage systems and all other types of work connected with public health and sanitation",,,,,,,,,,,,
920,"Educational services rendered by technical or vocational colleges, schools and other institutions",,,,,,,,,,,,
921,"Educational services rendered by non-technical colleges, schools, universities and other institutions",,,,,,,,,,,,
922,"Research and scientific services not classified elsewhere such as those rendered by institutions and laboratories engaged in research in the biological, physical and social sciences, meteorological institutes and medical research organisations etc.",,,,,,,,,,,,
930,"Health and medical services rendered by organisations and individuals such as hospitals, dispensaries, sanatoria, nursing homes, maternal and child welfare clinics, by allopathic/ayurvedic, unani, homaeopathic, etc. practitioners",,,,,,,,,,,,
930.1,Health and medical services etc. - allopathic,,,,,,,,,,,,
930.2,Health and medical services etc. - ayurvedic,,,,,,,,,,,,
930.3,Health and medical services etc. - Unani,,,,,,,,,,,,
930.4,Health and medical services etc. - homaeopathic,,,,,,,,,,,,
930.9,Health and medical services etc. n.e.c.,,,,,,,,,,,,
931,Veterinary services (including birds' hospitals),,,,,,,,,,,,
940,Religious services rendered by organisations or individuals,,,,,,,,,,,,
941,"Welfare services rendered by organisations operating on a no-profit basis for the promotion of welfare of the community such as relief societies, creches, homes for the aged, and physically handicapped, etc.q",,,,,,,,,,,,
942,"Services rendered by business, professional and labour organisations n.e.c.",,,,,,,,,,,,
943,Services rendered by cooperative societies n.e.c.,,,,,,,,,,,,
949,Community services not elsewhere classified,,,,,,,,,,,,
950,Motion picture and video film production,,,,,,,,,,,,
951,Motion picture distribution and projection services,,,,,,,,,,,,
952,Stage production and related services,,,,,,,,,,,,
953,"Authors, music composers, singers, dancers, magicians , and other independent artistes not elsewhere classified",,,,,,,,,,,,
954,Radio and television broadcasting and related services,,,,,,,,,,,,
955,Operation of circuses and race tracks,,,,,,,,,,,,
956,"Libraries, museums, botanical and zoo-logical gardens, zoos, game sanctuaries etc.",,,,,,,,,,,,
956.1,Libraries and information centres,,,,,,,,,,,,
956.2,Museums,,,,,,,,,,,,
956.3,Botanical and zoological gardens,,,,,,,,,,,,
956.4,Zoos,,,,,,,,,,,,
956.5,Game sanctuaries,,,,,,,,,,,,
956.6,Planetoria,,,,,,,,,,,,
956.7,"Running of crocodile, turtle and snake farms for preservation of the species",,,,,,,,,,,,
957,Audio and video casette libraries,,,,,,,,,,,,
958,"Video parlours, electronic games and other amusement centres n.e.c.",,,,,,,,,,,,
959,Recreational services n.e.c.,,,,,,,,,,,,
959.1,Gymnasia,,,,,,,,,,,,
959.9,Other recreational services n.e.c. (includes such activities as operation of light and sound shows and organising of festivals etc.),,,,,,,,,,,,
960,Domestic services,,,,,,,,,,,,
961,"Laundry, cleaning and dyeing services",,,,,,,,,,,,
962,"Hair dressing such as those done by barbers, hair dressing saloons and beauty shops etc.",,,,,,,,,,,,
963,Portrait and commercial photographic studios,,,,,,,,,,,,
964,Tailoring establishments,,,,,,,,,,,,
969,Personal services not elsewhere classified,,,,,,,,,,,,
970,Repair of footwear and other leather goods,,,,,,,,,,,,
971,Repair of household electrical appliances,,,,,,,,,,,,
972,"Repair of TV, VCR, radio, transistor, tape-recorder, refrigerator and other electronic appliances",,,,,,,,,,,,
973,"Repair of watches, clocks and jewellery",,,,,,,,,,,,
974,"Repair of motor vehicles and motor cycles except trucks, lorry and other heavy vehicles",,,,,,,,,,,,
975,Repair of bicycles and cycle rickshaws,,,,,,,,,,,,
979,Repair enterprises not elsewhere classified,,,,,,,,,,,,
980,International and other extra territorial bodies,,,,,,,,,,,,
990,Services not elsewhere classified,,,,,,,,,,,,
1000,Persons without any affiliation to any particular industry (including fresh entrants to labour force),,,,,,,,,,,,
1010,Activities not adequately defined (other than those in 100),,,,,,,,,,,,
