region,decile,name
IND.24.359.1505,2,Lawngtlai
IND.24.360.1506,2,Lunglei
IND.24.360.1507,2,Tlabung
IND.24.361.1508,2,Mamit
IND.24.362.1509,2,Saiha
IND.24.363.1510,2,Aizawl
IND.2.5.23,4,Chandragiri
IND.2.5.24,4,Chittoor
IND.2.5.25,4,Kuppam
IND.2.5.26,3,Madanapalle
IND.2.5.27,3,Palmaner
IND.2.5.28,3,Punganuru
IND.2.5.29,4,Puttur
IND.2.5.30,3,Satyavedu
IND.2.5.31,3,Sri Kalahasti
IND.2.5.32,3,Vayalipad
IND.25.364.1511,3,Henima
IND.25.365.1512,2,Henima
IND.25.366.1513,2,Mokokchung
IND.25.367.1514,2,Mon
IND.25.368.1515,2,Phek
IND.25.369.1516,2,Tuensang
IND.25.370.1517,2,Wokha
IND.25.371.1518,2,Zunheboto
IND.2.6.33,3,Badvel
IND.2.6.34,4,Cuddapah
IND.2.6.35,3,Jammalamadugu
IND.2.6.36,4,Kamalapuram
IND.2.6.37,4,Proddatur
IND.26.372.1519,3,Anugul
IND.26.372.1520,2,Athamallik
IND.26.372.1521,2,Pala Laharha
IND.26.372.1522,4,Talcher
IND.26.373.1523,3,Baleshwar
IND.26.373.1524,3,Nilagiri
IND.26.374.1525,3,Bargarh
IND.26.374.1526,2,Padmapur
IND.26.375.1527,3,Bhadrak
IND.26.376.1528,3,Balangir
IND.26.376.1529,2,Patnagarh
IND.26.376.1530,3,Titlagarh
IND.26.377.1531,2,Bauda
IND.26.378.1532,3,Athagarh
IND.26.378.1533,3,Banki
IND.26.378.1534,4,Cuttack
IND.26.379.1535,2,Deogarh
IND.2.6.38,3,Pulivendla
IND.26.380.1536,3,Dhenkanal
IND.26.380.1537,3,Hindola
IND.26.380.1538,3,Kamakhyanagar
IND.26.381.1539,2,Paralakhemundi
IND.26.382.1540,3,Brahmapur
IND.26.382.1541,3,Chatrapur
IND.26.382.1542,3,n.a. ( 1460)
IND.26.383.1543,4,Jagatsinghpur
IND.26.384.1544,4,Jajapur
IND.26.385.1545,4,Jharsuguda
IND.26.386.1546,2,Bhawanipatna
IND.26.386.1547,2,Dharamgarh
IND.26.387.1548,2,Ghumsur
IND.26.387.1549,2,Phulbani
IND.26.388.1550,3,Kendraparha
IND.26.389.1551,3,Anandapur
IND.26.389.1552,4,Champua
IND.26.389.1553,3,Kendujhar
IND.2.6.39,3,Rajampet
IND.26.390.1554,4,Bhubaneshwar
IND.26.390.1555,3,Khordha
IND.26.391.1556,2,Jaypur
IND.26.391.1557,3,Koraput
IND.26.392.1558,2,Malakanagiri
IND.26.393.1559,3,Baripada
IND.26.393.1560,2,Panchpir
IND.26.393.1561,3,Rai
IND.26.393.1562,2,Udala
IND.26.394.1563,2,Nabarangapur
IND.26.395.1564,3,Nayagarh
IND.26.396.1565,2,Nuaparha
IND.26.397.1566,2,n.a. ( 1507)
IND.26.397.1567,3,Puri
IND.26.398.1568,2,Gunupur
IND.26.398.1569,3,Rayagarha
IND.26.399.1570,2,Kuchinda
IND.26.399.1571,2,Redhakhol
IND.26.399.1572,3,Sambalpur
IND.2.6.40,3,Rayachoti
IND.26.400.1573,3,Sonapur
IND.26.401.1574,3,Banei
IND.26.401.1575,4,Panposh
IND.26.401.1576,3,Sundargarh
IND.2.6.41,3,Sidhout
IND.27.402.1577,4,Karaikal
IND.27.403.1578,3,Mahe
IND.27.404.1579,5,Puducherry
IND.27.405.1580,4,Yanam
IND.2.7.42,2,Addatigala
IND.2.7.43,4,Amalapuram
IND.2.7.44,4,Kakinada
IND.2.7.45,4,Kottapeta
IND.2.7.46,3,Mummidivaram
IND.2.7.47,4,Peddapuram
IND.2.7.48,4,Pithapuram
IND.2.7.49,3,Prathipadu
IND.2.7.50,4,Rajahmundry
IND.2.7.51,4,Ramachandrapuram
IND.2.7.52,2,Rampa Chodavaram
IND.2.7.53,4,Razole
IND.2.7.54,4,Tuni
IND.28.406.1581,4,Ajnala
IND.28.406.1582,4,Baba Bakala
IND.28.406.1583,4,Patti
IND.28.406.1584,4,Tarn Taran
IND.28.407.1585,4,Bathinda
IND.28.407.1586,4,Rampura Phul
IND.28.407.1587,4,Talwandi Sabo
IND.28.408.1588,4,Faridkot
IND.28.409.1589,4,Sirhind
IND.28.410.1590,4,Abohar
IND.28.410.1591,4,Fazilka
IND.28.410.1592,4,Firozpur
IND.28.410.1593,4,Zira
IND.28.411.1594,4,Batala
IND.28.411.1595,4,Gurdaspur
IND.28.411.1596,4,Pathankot
IND.28.412.1597,4,Dasua
IND.28.412.1598,4,Garhshankar
IND.28.412.1599,4,Hoshiarpur
IND.28.413.1600,4,Jalandhar
IND.28.413.1601,4,Nakodar
IND.28.413.1602,4,Phillaur
IND.28.414.1603,4,Kapurthala
IND.28.414.1604,4,Phagwara
IND.28.414.1605,4,Sultanpur Lodhi
IND.28.415.1606,4,Jagraon
IND.28.415.1607,4,Khanna
IND.28.415.1608,4,Ludhiana
IND.28.415.1609,4,Samrala
IND.28.416.1610,4,Mansa
IND.28.417.1611,4,Moga
IND.28.418.1612,4,Muktsar
IND.28.419.1613,4,Balachaur
IND.28.419.1614,4,Nawashahr
IND.28.420.1615,4,n.a. ( 155)
IND.28.420.1616,4,Nabha
IND.28.420.1617,4,Patiala
IND.28.420.1618,4,Rajpura
IND.28.420.1619,4,Samana
IND.28.421.1620,4,Anandpur Sahib
IND.28.421.1621,4,Kharar
IND.28.421.1622,4,Rupnagar
IND.28.422.1623,4,Barnala
IND.28.422.1624,4,Maler Kotla
IND.28.422.1625,4,Sangrur
IND.28.422.1626,4,Sunam
IND.2.8.55,4,Bapatla
IND.2.8.56,4,Guntur
IND.2.8.57,3,Guruzala
IND.2.8.58,4,Narasaraopet
IND.2.8.59,4,Repalle
IND.2.8.60,4,Sattenapalle
IND.2.8.61,4,Tenali
IND.2.8.62,3,Vinukonda
IND.29.423.1627,4,Ajmer
IND.29.423.1628,4,Beawar
IND.29.423.1629,3,Kekri
IND.29.423.1630,3,Kishangarh
IND.29.423.1631,3,n.a. ( 566)
IND.29.423.1632,3,n.a. ( 617)
IND.29.423.1633,4,Nasirabad
IND.29.423.1634,2,Sarwar
IND.29.424.1635,4,Alwar
IND.29.424.1636,4,Bahror
IND.29.424.1637,3,Bansur
IND.29.424.1638,4,Kishangarh Bas
IND.29.424.1639,4,Lachhmangarh
IND.29.424.1640,4,Mandawar
IND.29.424.1641,4,Rajgarh
IND.29.424.1642,4,Ramgarh
IND.29.424.1643,3,Thana Gazi
IND.29.424.1644,4,Tijara
IND.29.425.1645,3,Banswara
IND.29.425.1646,3,Garhi
IND.29.425.1647,2,Ghatol
IND.29.425.1648,3,Kalinjara
IND.29.425.1649,3,n.a. ( 965)
IND.29.426.1650,3,Atru
IND.29.426.1651,4,Baran
IND.29.426.1652,3,Chhabra
IND.29.426.1653,3,Chhipa Barod
IND.29.426.1654,3,Kishanganj
IND.29.426.1655,4,Mangrol
IND.29.426.1656,2,Shahbad
IND.29.427.1657,3,Barmer
IND.29.427.1658,2,Chauhtan
IND.29.427.1659,2,Gurha Malini
IND.29.427.1660,3,Pachpadra
IND.29.427.1661,2,Shiv
IND.29.427.1662,3,Siwana
IND.29.428.1663,3,Bayana
IND.29.428.1664,4,Bharatpur
IND.29.428.1665,4,Dig
IND.29.428.1666,3,Kaman
IND.29.428.1667,4,Kumher
IND.29.428.1668,4,Nadbai
IND.29.428.1669,3,Nagar
IND.29.428.1670,3,Rupbas
IND.29.428.1671,4,Weir
IND.29.429.1672,3,Asind
IND.29.429.1673,3,Banera
IND.29.429.1674,4,Bhilwara
IND.29.429.1675,3,Gangapur
IND.29.429.1676,3,Gulabpura
IND.29.429.1677,3,Jahazpur
IND.29.429.1678,3,Kotri
IND.29.429.1679,3,Mandal
IND.29.429.1680,3,Mandalgarh
IND.29.429.1681,3,Raipur
IND.29.429.1682,2,Shahpura
IND.29.430.1683,3,Bikaner
IND.29.430.1684,2,Kolayat
IND.29.430.1685,2,Lunkaransar
IND.29.430.1686,3,Nokha
IND.29.431.1687,3,Bundi
IND.29.431.1688,3,Hindoli
IND.29.431.1689,3,Keshorai Patan
IND.29.431.1690,3,Naenwa
IND.29.432.1691,3,Arnaud
IND.29.432.1692,3,Bari Sadri
IND.29.432.1693,3,Begun
IND.29.432.1694,4,Bhadesar
IND.29.432.1695,3,Chhoti Sadri
IND.29.432.1696,4,Gangrar
IND.29.432.1697,3,Kapasan
IND.29.432.1698,3,n.a. ( 748)
IND.29.432.1699,3,n.a. ( 793)
IND.29.432.1700,4,Nimbahera
IND.29.432.1701,3,Pratapgarh
IND.29.432.1702,3,Rashmi
IND.29.433.1703,3,Churu
IND.29.433.1704,3,Dungargarh
IND.29.433.1705,3,Rajgarh
IND.29.433.1706,3,Ratangarh
IND.29.433.1707,3,Sardarshahar
IND.29.433.1708,3,Sujangarh
IND.29.433.1709,3,Taranagar
IND.29.434.1710,4,Baswa
IND.29.434.1711,4,Dausa
IND.29.434.1712,4,Lalsot
IND.29.434.1713,4,Mahwah
IND.29.434.1714,4,Sakrai
IND.29.435.1715,3,Bari
IND.29.435.1716,3,Baseri
IND.29.435.1717,3,Dhaulpur
IND.29.436.1718,3,Aspur
IND.29.436.1719,3,Dungarpur
IND.29.436.1720,3,Sagwara
IND.29.436.1721,3,Simalwara
IND.29.437.1722,4,Anupgarh
IND.29.437.1723,4,Ganganagar
IND.29.437.1724,4,Karanpur
IND.29.437.1725,3,n.a. ( 230)
IND.29.437.1726,4,Padampur
IND.29.437.1727,3,Raisinghnagar
IND.29.437.1728,4,Sadulshahr
IND.29.437.1729,3,Sri Vijainagar
IND.29.437.1730,3,Suratgarh
IND.29.438.1731,3,Bhadra
IND.29.438.1732,3,n.a. ( 211)
IND.29.438.1733,3,Nohar
IND.29.438.1734,4,Pilibangan
IND.29.438.1735,4,Rawatsar
IND.29.438.1736,4,Sangariya
IND.29.438.1737,4,Tibi
IND.29.439.1738,4,Amer
IND.29.439.1739,4,Bassi
IND.29.439.1740,4,Chaksu
IND.29.439.1741,4,Chomu
IND.29.439.1742,3,Dudu
IND.29.439.1743,5,Jaipur
IND.29.439.1744,4,Jamwa Ramgarh
IND.29.439.1745,4,Kot Putli
IND.29.439.1746,4,n.a. ( 379)
IND.29.439.1747,3,Phagi
IND.29.439.1748,4,Sambhar
IND.29.439.1749,4,Sanganer
IND.29.439.1750,4,Viratnagar
IND.29.440.1751,2,Jaisalmer
IND.29.440.1752,2,Pokaran
IND.29.441.1753,3,Ahor
IND.29.441.1754,3,Bhinmal
IND.29.441.1755,3,Jalor
IND.29.441.1756,3,Raniwara
IND.29.441.1757,3,Sanchor
IND.29.442.1758,3,Aklera
IND.29.442.1759,2,Gangdhar
IND.29.442.1760,4,Jhalarapatan
IND.29.442.1761,3,Khanpur
IND.29.442.1762,3,Pachpahar
IND.29.442.1763,3,Pirawa
IND.29.443.1764,4,Chirawa
IND.29.443.1765,4,Jhunjhunun
IND.29.443.1766,4,Khetri
IND.29.443.1767,4,Nawalgarh
IND.29.443.1768,4,Udaipurwati
IND.29.444.1769,3,Bhopalgarh
IND.29.444.1770,3,Bilara
IND.29.444.1771,4,Jodhpur
IND.29.444.1772,3,Osiyan
IND.29.444.1773,3,Phalodi
IND.29.444.1774,3,Shergarh
IND.29.445.1775,4,Hindaun
IND.29.445.1776,3,Karauli
IND.29.445.1777,3,Nandauti
IND.29.445.1778,3,Sapotra
IND.29.445.1779,4,Toda Bhim
IND.29.446.1780,3,Digod
IND.29.446.1781,4,Kota
IND.29.446.1782,3,Pipalda Kalan
IND.29.446.1783,4,Ramganj Mandi
IND.29.446.1784,3,Sangod
IND.29.447.1785,3,Degana
IND.29.447.1786,3,Didwana
IND.29.447.1787,3,Jayal
IND.29.447.1788,3,Ladnun
IND.29.447.1789,3,Merta
IND.29.447.1790,3,Nagaur
IND.29.447.1791,4,Nawa
IND.29.447.1792,3,Parvatsar
IND.29.448.1793,3,Bali
IND.29.448.1794,3,Desuri
IND.29.448.1795,3,Jaitaran
IND.29.448.1796,3,Kharchi
IND.29.448.1797,3,Pali
IND.29.448.1798,3,Raipur
IND.29.448.1799,3,Sojat
IND.29.449.1800,3,Amet
IND.29.449.1801,3,Bhim
IND.29.449.1802,3,Devgarh
IND.29.449.1803,3,Kumbhalgarh
IND.29.449.1804,3,Nathdwara
IND.29.449.1805,4,Rajsamand
IND.29.449.1806,3,Relmagra
IND.29.450.1807,3,Bamanwas
IND.29.450.1808,3,Bonali
IND.29.450.1809,4,Gangapur
IND.29.450.1810,3,Khandar
IND.29.450.1811,3,Sawai Madhopur
IND.29.451.1812,4,Fatehpur
IND.29.451.1813,4,Lachhmangarh
IND.29.451.1814,4,Nim ka Thana
IND.29.451.1815,4,Shri Madhopur
IND.29.451.1816,4,Sikar
IND.29.452.1817,3,Abu Road
IND.29.452.1818,3,Pindwara
IND.29.452.1819,3,Revdar
IND.29.452.1820,3,Shivganj
IND.29.452.1821,3,Sirohi
IND.29.453.1822,3,Devli
IND.29.453.1823,2,Malpura
IND.29.453.1824,3,Niwai
IND.29.453.1825,2,Toda Raisingh
IND.29.453.1826,3,Tonk
IND.29.453.1827,3,Uniara
IND.29.454.1828,3,Gogunda
IND.29.454.1829,3,Kherwara
IND.29.454.1830,2,Kotra
IND.29.454.1831,2,Lasadia
IND.29.454.1832,2,Phalsiya
IND.29.454.1833,3,Salumbar
IND.29.454.1834,3,Sarada
IND.29.454.1835,4,Udaipur
IND.29.454.1836,3,Vallabhnagar
IND.2.9.63,5,Hyderabad
IND.30.455.1837,3,Gangtok
IND.30.456.1838,2,n.a. ( 302)
IND.30.457.1839,3,n.a. ( 360)
IND.30.458.1840,3,n.a. ( 352)
IND.31.459.1841,4,Ariyalur
IND.31.459.1842,4,Udaiyarpalaiyam
IND.31.460.1843,5,Egmore Nungabakkam
IND.31.460.1844,5,Fort Tondiarpet
IND.31.460.1845,5,Mambalam Gundy
IND.31.460.1846,5,Mylapore Tiruvallikk
IND.31.460.1847,5,Perambur Purasavakam
IND.31.461.1848,4,Avanashi
IND.31.461.1849,4,Coimbatore
IND.31.461.1850,4,Mettuppalaiyam
IND.31.461.1851,3,Pollachi
IND.31.461.1852,4,Tiruppur
IND.31.461.1853,3,Udumalaippettai
IND.31.462.1854,4,Chidambaram
IND.31.462.1855,4,Cuddalore
IND.31.462.1856,4,n.a. ( 2161)
IND.31.462.1857,4,Vriddhachalam
IND.31.463.1858,3,Denkanikota
IND.31.463.1859,4,Dharmapuri
IND.31.463.1860,3,Harur
IND.31.463.1861,4,Hosur
IND.31.463.1862,4,Krishnagiri
IND.31.463.1863,4,Palakkodu
IND.31.463.1864,3,Pennagaram
IND.31.463.1865,3,Uttangarai
IND.31.464.1866,4,Dindigul
IND.31.464.1867,3,Kodaikkanal
IND.31.464.1868,3,Nattam
IND.31.464.1869,4,Nilakkottai
IND.31.464.1870,4,Palani
IND.31.464.1871,4,Vedasandur
IND.31.465.1872,3,Bhavani
IND.31.465.1873,4,Dharapuram
IND.31.465.1874,4,Erode
IND.31.465.1875,4,Gopichettipalaiyam
IND.31.465.1876,4,Perundurai
IND.31.465.1877,3,Satyamangalam
IND.31.466.1878,4,Chengalpattu
IND.31.466.1879,4,Cheyyur
IND.31.466.1880,4,Kanchipuram
IND.31.466.1881,4,Madurantakam
IND.31.466.1882,4,Sriperumbudur
IND.31.466.1883,4,Uttiramerur
IND.31.467.1884,4,Bhutapandi
IND.31.467.1885,4,Kuzhittura
IND.31.467.1886,4,Nagercoil
IND.31.467.1887,4,Takkalai
IND.31.468.1888,4,Karur
IND.31.468.1889,3,Kulittalai
IND.31.469.1890,4,Madurai
IND.31.469.1891,4,Melur
IND.31.469.1892,4,n.a. ( 2237)
IND.31.469.1893,4,Tirumangalam
IND.31.469.1894,3,Usilampatti
IND.31.469.1895,4,Vadippatti
IND.31.470.1896,4,Mayuram
IND.31.470.1897,4,Nagappattinam
IND.31.470.1898,4,Sirkazhi
IND.31.470.1899,4,Tarangambadi
IND.31.470.1900,3,Tirutturaippundi
IND.31.471.1901,4,Namakkal
IND.31.471.1902,4,Rasipuram
IND.31.471.1903,4,Tiruchengodu
IND.31.472.1904,4,Coonoor
IND.31.472.1905,3,Gudalur
IND.31.472.1906,3,Kotagiri
IND.31.472.1907,3,Udagamandalam
IND.31.473.1908,4,Perambalur
IND.31.474.1909,4,Alangudi
IND.31.474.1910,3,Arantangi
IND.31.474.1911,4,Kulattur
IND.31.474.1912,3,n.a. ( 2236)
IND.31.474.1913,4,Pudukkottai
IND.31.474.1914,4,Tirumayam
IND.31.475.1915,3,Kamudi
IND.31.475.1916,3,Mudukulattur
IND.31.475.1917,3,Paramakkudi
IND.31.475.1918,4,Ramanathapuram
IND.31.475.1919,4,Rameswaram
IND.31.475.1920,3,Tiruvadanai
IND.31.476.1921,4,Attur
IND.31.476.1922,4,Mettur
IND.31.476.1923,4,Omalur
IND.31.476.1924,4,Salem
IND.31.476.1925,4,Sankari
IND.31.477.1926,3,Devakottai
IND.31.477.1927,3,Ilaiyankudi
IND.31.477.1928,4,Karaikkudi
IND.31.477.1929,3,Manamadurai
IND.31.477.1930,3,Sivaganga
IND.31.477.1931,3,Tiruppattur
IND.31.478.1932,4,Kumbakonam
IND.31.478.1933,4,Orattanadu
IND.31.478.1934,4,Papanasam
IND.31.478.1935,4,Pattukkottai
IND.31.478.1936,4,Peravurani
IND.31.478.1937,4,Thanjavur
IND.31.478.1938,4,Tiruvidaimarudur
IND.31.479.1939,3,Periyakulam
IND.31.479.1940,3,Uttamapalaiyam
IND.31.480.1941,4,Gummidipundi
IND.31.480.1942,4,Pallippattu
IND.31.480.1943,4,Ponneri
IND.31.480.1944,5,Saidapet
IND.31.480.1945,4,Tiruttani
IND.31.480.1946,4,Tiruvallur
IND.31.480.1947,4,Uttukkottai
IND.31.481.1948,4,Mannargudi
IND.31.481.1949,4,Nannilam
IND.31.481.1950,4,Thiruvarur
IND.31.482.1951,4,Kovilpatti
IND.31.482.1952,4,Ottapidaram
IND.31.482.1953,4,Sattankulam
IND.31.482.1954,4,Srivaikuntam
IND.31.482.1955,4,Tiruchchendur
IND.31.482.1956,4,Tuticorin
IND.31.482.1957,3,Vilattikulam
IND.31.483.1958,4,Lalgudi
IND.31.483.1959,3,Manapparai
IND.31.483.1960,4,Musiri
IND.31.483.1961,4,Tiruchchirappalli
IND.31.483.1962,3,Turaiyur
IND.31.484.1963,3,Ambasamudram
IND.31.484.1964,3,Nanguneri
IND.31.484.1965,4,Palayankottai
IND.31.484.1966,4,Radhapuram
IND.31.484.1967,4,Sankarankovil
IND.31.484.1968,3,Sengottai
IND.31.484.1969,3,Sivagiri
IND.31.484.1970,4,Tenkasi
IND.31.484.1971,4,Tirunelveli
IND.31.485.1972,4,Arani
IND.31.485.1973,3,Chengam
IND.31.485.1974,3,Polur
IND.31.485.1975,4,Tiruvannamalai
IND.31.485.1976,4,Tiruvettipuram
IND.31.485.1977,4,Vandavasi
IND.31.486.1978,4,Arakkonam
IND.31.486.1979,4,Arcot
IND.31.486.1980,4,Gudiyattam
IND.31.486.1981,4,Tiruppattur
IND.31.486.1982,4,Vaniyambadi
IND.31.486.1983,4,Vellore
IND.31.486.1984,4,Walajapet
IND.31.487.1985,4,Gingee
IND.31.487.1986,4,Kallakkurichchi
IND.31.487.1987,4,Tindivanam
IND.31.487.1988,4,Tirukkoyilur
IND.31.487.1989,4,Viluppuram
IND.31.488.1990,3,Aruppukottai
IND.31.488.1991,4,Rajapalaiyam
IND.31.488.1992,4,Sattur
IND.31.488.1993,4,Srivilliputtur
IND.31.488.1994,3,Tiruchuli
IND.31.488.1995,4,Virudunagar
IND.32.489.1996,3,Kailashahar
IND.32.489.1997,3,Kamalpur
IND.32.490.1998,3,Dharmanagar
IND.32.490.1999,3,n.a. ( 837)
IND.32.491.2000,3,Amarpur
IND.32.491.2001,3,Belonia
IND.32.491.2002,3,Sabrum
IND.32.491.2003,3,Udaipur
IND.32.492.2004,4,Agartala
IND.32.492.2005,3,Khowai
IND.32.492.2006,3,Sonamura
IND.3.26.213,2,n.a. ( 347)
IND.3.27.214,2,Seepa
IND.3.28.215,2,Pasighat
IND.3.29.216,2,Itanagar
IND.3.30.217,2,Tezu
IND.3.31.218,2,Amini
IND.3.32.219,2,Itanagar
IND.3.33.220,2,Itanagar
IND.3.34.221,2,Tawang
IND.33.493.2007,4,Agra
IND.33.493.2008,3,Bah
IND.33.493.2009,4,Fatehabad
IND.33.493.2010,3,Khairagarh
IND.33.493.2011,4,Kiraoli
IND.33.494.2012,4,Aligarh
IND.33.494.2013,3,Atrauli
IND.33.494.2014,3,Iglas
IND.33.494.2015,3,Khair
IND.33.494.2016,3,Sikandra Rao
IND.33.495.2017,3,Handia
IND.33.495.2018,4,Karchana
IND.33.495.2019,3,Meja
IND.33.495.2020,3,Phulpur
IND.33.495.2021,3,Soraon
IND.33.496.2022,3,Akbarpur
IND.33.496.2023,3,Tanda
IND.33.497.2024,3,Auraiya
IND.33.497.2025,3,Bidhuna
IND.33.498.2026,3,Azamgarh
IND.33.498.2027,3,Katghar
IND.33.498.2028,2,Phulpur
IND.33.498.2029,3,Sagri
IND.33.499.2030,3,Bisauli
IND.33.499.2031,3,Budaun
IND.33.499.2032,2,Dataganj
IND.33.499.2033,3,Gunnaur
IND.33.499.2034,2,Sahaswan
IND.33.500.2035,3,Baghpat
IND.33.501.2036,2,Kaisarganj
IND.33.501.2037,2,Nanpara
IND.33.502.2038,3,Ballia
IND.33.502.2039,2,Bansdih
IND.33.502.2040,3,Rasra
IND.33.503.2041,3,Balrampur
IND.33.504.2042,2,Baberu
IND.33.504.2043,3,Banda
IND.33.504.2044,3,Naraini
IND.33.505.2045,4,Bara Banki
IND.33.505.2046,3,Fatehpur
IND.33.505.2047,3,Haidargarh
IND.33.505.2048,3,Ramsanehighat
IND.33.506.2049,3,Aonla
IND.33.506.2050,3,Baheri
IND.33.506.2051,4,Bareilly
IND.33.506.2052,3,Faritpur
IND.33.506.2053,3,Nawabganj
IND.33.507.2054,3,Basti
IND.33.507.2055,3,Haraiya
IND.33.508.2056,3,Bijnor
IND.33.508.2057,3,Dhampur
IND.33.508.2058,3,Nagina
IND.33.508.2059,3,Najibabad
IND.33.509.2060,3,Anupshahr
IND.33.509.2061,3,Bulandshahr
IND.33.510.2062,3,Chakia
IND.33.510.2063,3,Chandauli
IND.33.511.2064,3,Karwi
IND.33.511.2065,2,Mau
IND.33.512.2066,3,Deoria
IND.33.512.2067,3,Salempur
IND.33.513.2068,2,Aliganj
IND.33.513.2069,3,Etah
IND.33.513.2070,3,Jalesar
IND.33.513.2071,3,Kasganj
IND.33.514.2072,3,Bharthana
IND.33.514.2073,4,Etawah
IND.33.515.2074,3,Bikapur
IND.33.515.2075,4,Faizabad
IND.33.516.2076,3,Fatehgarh
IND.33.516.2077,2,Kaimganj
IND.33.517.2078,3,Bindki
IND.33.517.2079,3,Fatehpur
IND.33.517.2080,2,Khaga
IND.33.518.2081,4,Etmadpur
IND.33.518.2082,4,Firozabad
IND.33.518.2083,3,Jasrana
IND.33.518.2084,3,Shikohabad
IND.33.519.2085,5,Dadri
IND.33.519.2086,3,Khurja
IND.33.519.2087,4,Sikandarabad
IND.33.520.2088,3,Garhmuktesar
IND.33.520.2089,4,Ghaziabad
IND.33.520.2090,4,Hapur
IND.33.521.2091,3,Ghazipur
IND.33.521.2092,3,Muhammadabad
IND.33.521.2093,3,Saidpur
IND.33.521.2094,3,Zamania
IND.3.35.222,2,Tirap
IND.33.522.2095,3,Gonda
IND.33.522.2096,3,Tarabganj
IND.33.522.2097,3,Utraula
IND.33.523.2098,3,Bansgaon
IND.33.523.2099,4,Gorakhpur
IND.33.524.2100,3,Hamirpur
IND.33.524.2101,3,Maudaha
IND.33.524.2102,2,Rath
IND.33.525.2103,2,Bilgram
IND.33.525.2104,3,Hardoi
IND.33.525.2105,2,Sandila
IND.33.525.2106,3,Shahabad
IND.33.526.2107,4,Hathras
IND.33.527.2108,3,Jalaun
IND.33.527.2109,2,Kalpi
IND.33.527.2110,2,Konch
IND.33.527.2111,3,Orai
IND.33.528.2112,3,Jaunpur
IND.33.528.2113,3,Kirakat
IND.33.528.2114,3,Machhlishahr
IND.33.528.2115,3,Mariahu
IND.33.528.2116,3,Shahganj
IND.33.529.2117,2,Garautha
IND.33.529.2118,4,Jhansi
IND.33.529.2119,3,Mau Ranipur
IND.33.529.2120,3,Moth
IND.33.530.2121,3,Amroha
IND.33.530.2122,3,Hasanpur
IND.33.531.2123,3,Chhibramau
IND.33.531.2124,3,Kannauj
IND.33.532.2125,3,Akbarpur
IND.33.532.2126,3,Bilhaur
IND.33.532.2127,3,Derapur
IND.33.532.2128,2,Ghatampur
IND.33.532.2129,3,Pukhrayan
IND.33.533.2130,4,Kanpur
IND.33.534.2131,4,Allahabad
IND.33.534.2132,3,Manjhanpur
IND.33.534.2133,3,Sirathu
IND.33.535.2134,3,Hata
IND.33.535.2135,3,Padrauna
IND.33.536.2136,3,Lakhimpur
IND.33.536.2137,3,Muhamdi
IND.33.536.2138,3,Nighasan
IND.33.537.2139,3,Lalitpur
IND.33.537.2140,2,Mahrauni
IND.33.538.2141,4,Lucknow
IND.33.538.2142,4,Malihabad
IND.33.538.2143,4,Mohanlalganj
IND.33.539.2144,3,Maharajganj
IND.33.539.2145.Ra4e3aa0d4a1b66b8,2,Pharenda
IND.33.539.2145.Rf40ab8ad8eca68a7,3,Pharenda
IND.33.540.2146,3,Charkhari
IND.33.540.2147,2,Kulpahar
IND.33.540.2148,3,Mahoba
IND.33.541.2149,3,Bhongaon
IND.33.541.2150,3,Karhal
IND.33.541.2151,3,Mainpuri
IND.33.542.2152,3,Chhata
IND.33.542.2153,4,Mat
IND.33.542.2154,4,Mathura
IND.33.542.2155,4,Sadabad
IND.33.543.2156,3,Ghosi
IND.33.543.2157,3,Mau
IND.33.544.2158,3,Mawana
IND.33.544.2159,4,Meerut
IND.33.544.2160,4,Sardhana
IND.33.545.2161,3,Chunar
IND.33.545.2162,3,Mirzapur
IND.33.546.2163,3,Bilari
IND.33.546.2164,4,Moradabad
IND.33.546.2165,3,Sambhal
IND.33.546.2166,3,Thakurdwara
IND.33.547.2167,3,Budhana
IND.33.547.2168,3,Jansath
IND.33.547.2169,4,Kairana
IND.33.547.2170,4,Muzaffarnagar
IND.33.548.2171,3,Bisalpur
IND.33.548.2172,3,Pilibhit
IND.33.548.2173,2,Puranpur
IND.33.549.2174,3,Bela
IND.33.549.2175,3,Kunda
IND.33.549.2176,3,Patti
IND.33.550.2177,3,Dalmau
IND.33.550.2178,3,Maharajganj
IND.33.550.2179,3,Rae Bareli
IND.33.550.2180,3,Salon
IND.33.551.2181,3,Bilaspur
IND.33.551.2182,3,Milak
IND.33.551.2183,4,Rampur
IND.33.551.2184,3,Shahabad
IND.33.551.2185,3,Suar
IND.33.552.2186,3,Deoband
IND.33.552.2187,3,Nakur
IND.33.552.2188,3,Saharanpur
IND.33.553.2189,3,Khalilabad
IND.33.554.2190,3,Gyanpur
IND.33.555.2191,2,Jalalabad
IND.33.555.2192,3,Pawayan
IND.33.555.2193,4,Shahjahanpur
IND.33.555.2194,3,Tilhar
IND.33.556.2195,3,Bahraich
IND.33.557.2196,3,Bansi
IND.33.557.2197,2,Domriaganj
IND.33.557.2198,3,Naugarh
IND.33.558.2199,3,Biswan
IND.33.558.2200,3,Misrikh
IND.33.558.2201,3,Sidhauli
IND.33.558.2202,3,Sitapur
IND.33.559.2203,3,Dudhi
IND.33.559.2204,3,Robertsganj
IND.33.560.2205,3,Amethi
IND.33.560.2206,3,Gauriganj
IND.33.560.2207,3,Kadipur
IND.33.560.2208,3,Musafirkhana
